trade_id,ticker,entry_date,exit_date,score,pnl_pct,capital,exit_value,closed_date,Year
542,NVDA,2023-07-24,2023-07-27,4,0.04,2301.1326452998183,2393.177951111811,2023-07-27,2023
541,ORCL,2023-07-21,2023-07-28,4,-0.0042921747920481,2319.6901666328813,2309.7336509742977,2023-07-28,2023
544,MSFT,2023-07-27,2023-07-27,4,-0.02,2319.541706462217,2273.1508723329725,2023-07-28,2023
543,GE,2023-07-27,2023-08-01,4,-0.02,2319.541706462217,2273.1508723329725,2023-08-01,2023
545,JNJ,2023-08-01,2023-08-07,5,0.04,2298.994069678802,2390.9538324659543,2023-08-07,2023
547,BLK,2023-08-03,2023-08-08,4,-0.02,2298.994069678802,2253.014188285226,2023-08-08,2023
546,AVGO,2023-08-03,2023-08-09,5,-0.02,2298.994069678802,2253.014188285226,2023-08-09,2023
548,DIS,2023-08-14,2023-08-15,4,-0.02,2298.994069678802,2253.014188285226,2023-08-15,2023
549,JPM,2023-08-16,2023-08-18,4,-0.0200000000000001,2289.798093400087,2244.002131532085,2023-08-18,2023
551,JNJ,2023-08-22,2023-08-23,4,-0.02,2280.6389010264866,2235.026123005957,2023-08-23,2023
550,COST,2023-08-18,2023-08-24,4,-0.0200000000000001,2280.6389010264866,2235.0261230059564,2023-08-24,2023
552,ADBE,2023-08-25,2023-08-29,4,0.04,2262.393789818275,2352.889541411006,2023-08-29,2023
554,ADBE,2023-09-13,2023-09-14,5,-0.02,2280.4929401368213,2234.8830813340846,2023-09-14,2023
553,CVX,2023-09-12,2023-09-19,5,0.0114939749027926,2280.4929401368213,2306.70486875675,2023-09-19,2023
557,AMZN,2023-09-18,2023-09-19,5,-0.0199999999999999,2271.3709683762745,2225.9435490087494,2023-09-19,2023
555,CAT,2023-09-14,2023-09-21,4,-0.02,2271.370968376274,2225.9435490087485,2023-09-21,2023
556,V,2023-09-15,2023-09-21,4,-0.02,2271.370968376274,2225.9435490087485,2023-09-21,2023
558,GOOGL,2023-09-21,2023-09-26,4,-0.02,2249.356902479745,2204.3697644301496,2023-09-26,2023
559,LLY,2023-09-22,2023-09-29,4,-0.0200000000000001,2249.356902479745,2204.3697644301496,2023-09-29,2023
560,CVX,2023-10-05,2023-10-09,4,0.04,2231.362047259907,2320.616529150303,2023-10-09,2023
561,COST,2023-10-09,2023-10-16,4,0.0310631592919845,2249.212943637986,2319.0806035878063,2023-10-16,2023
563,NVDA,2023-10-16,2023-10-17,5,-0.02,2263.18647562795,2217.922746115391,2023-10-17,2023
562,META,2023-10-16,2023-10-19,5,-0.02,2263.18647562795,2217.922746115391,2023-10-19,2023
564,AVGO,2023-10-18,2023-10-20,4,-0.0200000000000001,2254.1337297254386,2209.0510551309294,2023-10-20,2023
565,AVGO,2023-10-20,2023-10-20,4,-0.02,2236.0644489040246,2191.3431599259443,2023-10-21,2023
566,LLY,2023-10-20,2023-10-23,4,-0.0199999999999999,2236.0644489040246,2191.3431599259443,2023-10-23,2023
567,ADBE,2023-10-23,2023-10-25,4,-0.0200000000000001,2218.1759333127925,2173.8124146465366,2023-10-25,2023
568,COP,2023-10-24,2023-10-25,4,-0.02,2218.1759333127925,2173.8124146465366,2023-10-25,2023
569,MSFT,2023-10-27,2023-11-01,5,0.04,2200.43052584629,2288.4477468801415,2023-11-01,2023
570,NKE,2023-10-27,2023-11-02,5,0.04,2200.43052584629,2288.4477468801415,2023-11-02,2023
571,NKE,2023-11-10,2023-11-13,4,-0.0200000000000001,2235.6374142598306,2190.9246659746336,2023-11-13,2023
572,LLY,2023-11-16,2023-11-24,4,0.016229967237539,2226.6948646027913,2262.834049303291,2023-11-24,2023
573,COST,2023-11-17,2023-11-27,4,0.0276385660063376,2226.6948646027918,2288.2375175940892,2023-11-27,2023
574,NVDA,2023-11-24,2023-11-28,4,-0.0200000000000001,2233.9227015428914,2189.2442475120333,2023-11-28,2023
575,AVGO,2023-11-28,2023-11-30,5,-0.02,2237.295541334979,2192.5496305082797,2023-11-30,2023
577,META,2023-11-30,2023-11-30,4,-0.02,2228.3463591696395,2183.779431986247,2023-12-01,2023
578,NVDA,2023-12-01,2023-12-04,4,-0.02,2219.4329737329604,2175.0443142583013,2023-12-04,2023
576,DIS,2023-11-29,2023-12-05,5,-0.02,2237.295541334979,2192.5496305082797,2023-12-05,2023
579,NFLX,2023-12-05,2023-12-11,4,0.04,2201.606059672689,2289.6703020595965,2023-12-11,2023
581,ORCL,2023-12-07,2023-12-12,4,-0.02,2201.606059672689,2157.573938479235,2023-12-12,2023
580,GS,2023-12-06,2023-12-13,4,0.04,2201.606059672689,2289.6703020595965,2023-12-13,2023
582,AMT,2023-12-11,2023-12-14,5,0.04,2219.21890815007,2307.987664476073,2023-12-14,2023
583,MSFT,2023-12-15,2023-12-22,4,0.0210711399316319,2245.779083653961,2293.100208981166,2023-12-22,2023
584,PEP,2023-12-15,2023-12-22,4,0.0013734415512547,2245.779083653961,2248.86352996239,2023-12-22,2023
585,BLK,2023-12-19,2023-12-27,4,0.0152046343920551,2245.7790836539616,2279.9253335462445,2023-12-27,2023
586,TSLA,2023-12-21,2023-12-27,5,0.04,2245.7790836539616,2335.61024700012,2023-12-27,2023
587,NVDA,2024-01-03,2024-01-05,5,0.04,2280.6556806287767,2371.8819078539277,2024-01-05,2024
588,META,2024-01-03,2024-01-08,4,0.04,2280.6556806287767,2371.8819078539277,2024-01-08,2024
590,HON,2024-01-04,2024-01-09,5,-0.0199999999999999,2280.6556806287763,2235.042567016201,2024-01-09,2024
591,AMZN,2024-01-05,2024-01-09,4,0.04,2298.9009260738067,2390.856963116759,2024-01-09,2024
589,NFLX,2024-01-03,2024-01-10,4,0.04,2280.6556806287767,2371.8819078539277,2024-01-10,2024
592,NEE,2024-01-12,2024-01-17,4,-0.02,2344.6600016499424,2297.7668016169437,2024-01-17,2024
593,CAT,2024-01-18,2024-01-22,4,0.04,2335.2813616433427,2428.6926161090764,2024-01-22,2024
594,PLD,2024-01-18,2024-01-25,4,-0.0046532847539403,2335.2813616433427,2324.4146324870467,2024-01-25,2024
595,UPS,2024-01-25,2024-01-30,4,-0.0199999999999999,2351.7902667052304,2304.754461371126,2024-01-30,2024
596,AMZN,2024-02-01,2024-02-02,5,0.04,2342.3831056384092,2436.0784298639455,2024-02-02,2024
597,META,2024-02-01,2024-02-02,5,0.04,2342.3831056384092,2436.0784298639455,2024-02-02,2024
599,AMD,2024-02-01,2024-02-01,4,-0.02,2342.3831056384092,2295.535443525641,2024-02-02,2024
598,MSFT,2024-02-01,2024-02-08,5,0.030560207717678,2342.3831056384092,2413.966819901099,2024-02-08,2024
600,ADBE,2024-02-07,2024-02-13,4,-0.02,2370.4917029060703,2323.081868847949,2024-02-13,2024
601,XOM,2024-02-12,2024-02-20,5,0.0151225114674158,2384.808445758608,2420.8727388271827,2024-02-20,2024
603,MSFT,2024-02-14,2024-02-20,5,-0.0200000000000001,2375.3264789469836,2327.8199493680436,2024-02-20,2024
604,AMZN,2024-02-14,2024-02-20,4,-0.0199999999999999,2375.3264789469836,2327.819949368044,2024-02-20,2024
602,HD,2024-02-14,2024-02-22,5,0.04,2375.3264789469836,2470.339538104863,2024-02-22,2024
605,LLY,2024-02-21,2024-02-22,5,0.04,2363.5367257291227,2458.0781947582877,2024-02-22,2024
606,MA,2024-02-21,2024-02-22,4,0.04,2363.5367257291227,2458.0781947582877,2024-02-22,2024
608,MRK,2024-03-05,2024-03-08,4,-0.02,2420.3559251723646,2371.9488066689173,2024-03-08,2024
607,CVX,2024-03-05,2024-03-12,4,0.0205602837673002,2420.3559251723646,2470.1191298117747,2024-03-12,2024
611,ORCL,2024-03-06,2024-03-12,4,0.04,2420.3559251723646,2517.170162179259,2024-03-12,2024
609,NFLX,2024-03-06,2024-03-13,5,0.0107132773468194,2420.3559251723646,2446.2858694767538,2024-03-13,2024
610,MSFT,2024-03-06,2024-03-13,4,0.0301015891627078,2420.3559251723646,2493.212484859429,2024-03-13,2024
612,LLY,2024-03-12,2024-03-19,4,0.04,2439.989989800936,2537.5895893929737,2024-03-19,2024
613,BLK,2024-03-15,2024-03-21,4,0.04,2459.747290599227,2558.1371822231963,2024-03-21,2024
615,CRM,2024-03-18,2024-03-21,4,0.04,2459.747290599227,2558.1371822231963,2024-03-21,2024
616,MSFT,2024-03-18,2024-03-21,4,0.04,2459.747290599227,2558.1371822231963,2024-03-21,2024
614,AMZN,2024-03-18,2024-03-25,5,0.0222412036077053,2459.747290599227,2514.4550309129463,2024-03-25,2024
618,V,2024-03-25,2024-03-27,4,-0.02,2549.242693554759,2498.257839683664,2024-03-27,2024
617,BLK,2024-03-25,2024-04-02,4,-0.0046925758839498,2549.242693554759,2537.280178768649,2024-04-02,2024
619,GE,2024-04-01,2024-04-02,4,-0.02,2539.04572278054,2488.264808324929,2024-04-02,2024
620,LLY,2024-04-02,2024-04-03,4,0.04,2526.4970369321964,2627.5569184094843,2024-04-03,2024
621,GE,2024-04-03,2024-04-03,4,0.04,2546.7090132276535,2648.5773737567597,2024-04-04,2024
622,DIS,2024-04-04,2024-04-05,5,-0.02,2567.0826853334747,2515.741031626805,2024-04-05,2024
623,GOOGL,2024-04-05,2024-04-09,5,0.04,2556.814354592141,2659.086928775827,2024-04-09,2024
624,LOW,2024-04-11,2024-04-11,4,-0.0199999999999999,2577.268869428878,2525.7234920403007,2024-04-12,2024
625,DIS,2024-04-15,2024-04-16,4,-0.0200000000000001,2566.9597939511627,2515.6205980721393,2024-04-16,2024
626,PEP,2024-04-24,2024-04-24,5,0.04,2556.691954775358,2658.9596329663727,2024-04-25,2024
630,COP,2024-05-01,2024-05-02,4,-0.02,2577.1454904135608,2525.6025806052894,2024-05-02,2024
627,XOM,2024-04-29,2024-05-03,4,-0.02,2577.1454904135608,2525.6025806052894,2024-05-03,2024
629,CVX,2024-05-01,2024-05-03,5,-0.02,2577.1454904135608,2525.6025806052894,2024-05-03,2024
628,GOOGL,2024-04-30,2024-05-07,4,0.0340558049305668,2577.1454904135608,2664.912254512775,2024-05-07,2024
631,AMD,2024-06-04,2024-06-04,4,-0.02,2563.7730973484413,2512.4976354014725,2024-06-05,2024
632,NEE,2024-06-04,2024-06-07,4,-0.0200000000000001,2563.7730973484413,2512.497635401472,2024-06-07,2024
633,UNH,2024-06-10,2024-06-17,4,0.0006221230570091,2543.2629125696535,2544.845135067599,2024-06-17,2024
634,NKE,2024-06-13,2024-06-17,5,-0.02,2543.2629125696535,2492.3976543182603,2024-06-17,2024
637,AVGO,2024-06-25,2024-06-25,4,-0.02,2533.406305418964,2482.7381793105847,2024-06-26,2024
635,AAPL,2024-06-21,2024-06-28,4,0.0010931791732267,2533.406305418964,2536.1757724293693,2024-06-28,2024
638,NKE,2024-06-26,2024-06-28,5,-0.0199999999999999,2523.272680197288,2472.8072265933424,2024-06-28,2024
636,NFLX,2024-06-25,2024-07-02,5,0.0091173437418041,2533.406305418964,2556.504241543123,2024-07-02,2024
641,META,2024-07-01,2024-07-01,5,-0.02,2513.73348287858,2463.4588132210083,2024-07-02,2024
639,WMT,2024-06-26,2024-07-03,5,0.0124626483227174,2523.272680197288,2554.7193402329076,2024-07-03,2024
640,GS,2024-06-28,2024-07-03,4,0.04,2513.73348287858,2614.2828221937234,2024-07-03,2024
642,ORCL,2024-07-10,2024-07-15,5,0.04,2534.6973360420498,2636.085229483732,2024-07-15,2024
643,GOOGL,2024-07-12,2024-07-17,5,-0.02,2534.6973360420498,2484.003389321209,2024-07-17,2024
644,MSFT,2024-07-12,2024-07-17,5,-0.02,2534.6973360420498,2484.003389321209,2024-07-17,2024
645,NFLX,2024-07-12,2024-07-17,4,-0.02,2534.6973360420498,2484.003389321209,2024-07-17,2024
646,AMZN,2024-07-18,2024-07-18,4,-0.02,2524.5585466978823,2474.0673757639247,2024-07-19,2024
647,LLY,2024-07-18,2024-07-18,4,-0.02,2524.5585466978823,2474.0673757639247,2024-07-19,2024
651,BAC,2024-07-19,2024-07-22,4,-0.02,2504.3620783242986,2454.2748367578124,2024-07-22,2024
652,CAT,2024-07-22,2024-07-24,5,-0.0200000000000001,2494.3446300110018,2444.457737410781,2024-07-24,2024
648,ORCL,2024-07-18,2024-07-25,4,-0.011050467318456,2524.558546697882,2496.660994984068,2024-07-25,2024
649,GS,2024-07-19,2024-07-26,5,0.0202608481174928,2504.3620783242986,2555.102578024436,2024-07-26,2024
650,JPM,2024-07-19,2024-07-26,5,0.0049242569038923,2504.3620783242986,2516.694200578333,2024-07-26,2024
653,BLK,2024-07-25,2024-07-29,4,0.04,2478.787741148195,2577.939250794123,2024-07-29,2024
654,HD,2024-07-25,2024-07-30,4,0.04,2478.787741148195,2577.939250794123,2024-07-30,2024
655,JNJ,2024-08-01,2024-08-02,5,0.04,2531.0628693974004,2632.3053841732967,2024-08-02,2024
656,PFE,2024-08-01,2024-08-01,5,-0.02,2531.0628693974004,2480.4416120094525,2024-08-02,2024
657,HD,2024-08-02,2024-08-02,5,-0.02,2541.1871208749903,2490.3633784574904,2024-08-03,2024
658,JPM,2024-08-02,2024-08-02,4,-0.02,2541.1871208749903,2490.3633784574904,2024-08-03,2024
659,ADBE,2024-08-05,2024-08-07,4,0.04,2520.8576239079903,2621.69192886431,2024-08-07,2024
660,PLD,2024-08-05,2024-08-12,4,-8.332832826074554e-05,2520.8576239079903,2520.6475650564066,2024-08-12,2024
661,LOW,2024-08-08,2024-08-15,4,0.04,2541.024484899254,2642.665464295224,2024-08-15,2024
663,AVGO,2024-08-23,2024-08-26,4,-0.02,2561.3106690081313,2510.0844556279685,2024-08-26,2024
664,NVDA,2024-08-23,2024-08-26,4,0.04,2561.3106690081313,2663.7630957684564,2024-08-26,2024
662,XOM,2024-08-21,2024-08-28,4,0.0131293367473093,2561.3106690081313,2594.938979296015,2024-08-28,2024
665,CRM,2024-08-29,2024-08-29,5,-0.02,2578.2815737417404,2526.7159422669056,2024-08-30,2024
666,NVDA,2024-08-29,2024-08-29,4,-0.02,2578.2815737417404,2526.7159422669056,2024-08-30,2024
668,JPM,2024-09-04,2024-09-05,4,-0.02,2557.655321151806,2506.50221472877,2024-09-05,2024
667,AAPL,2024-09-04,2024-09-09,4,-0.0199999999999999,2557.655321151806,2506.5022147287705,2024-09-09,2024
671,JPM,2024-09-09,2024-09-10,4,-0.02,2537.1940785825923,2486.4501970109404,2024-09-10,2024
669,NFLX,2024-09-04,2024-09-11,4,0.0121192597251804,2557.655321151806,2588.6522102763347,2024-09-11,2024
670,ABBV,2024-09-06,2024-09-13,4,0.0038249186963812,2547.4246998671993,2557.1683922293446,2024-09-13,2024
672,WMT,2024-09-18,2024-09-25,5,0.0350965945003709,2535.193418565597,2624.170073957003,2024-09-25,2024
673,NFLX,2024-09-19,2024-09-26,4,0.0091205353432513,2535.193418565597,2558.3157397416026,2024-09-26,2024
674,NEE,2024-09-20,2024-09-27,5,0.027841941883024,2535.1934185655964,2605.778126387525,2024-09-27,2024
675,PLD,2024-09-23,2024-09-30,4,-0.0025276444349754,2535.1934185655964,2528.7853510295727,2024-09-30,2024
679,TSLA,2024-10-03,2024-10-03,4,-0.02,2570.44854193626,2519.039571097535,2024-10-04,2024
676,AAPL,2024-10-02,2024-10-07,5,-0.02,2570.4485419362595,2519.0395710975345,2024-10-07,2024
678,MSFT,2024-10-02,2024-10-07,4,-0.0199999999999999,2570.4485419362595,2519.0395710975345,2024-10-07,2024
680,TSLA,2024-10-04,2024-10-07,4,-0.02,2560.166747768515,2508.9634128131447,2024-10-07,2024
677,DIS,2024-10-02,2024-10-08,5,-0.02,2570.4485419362595,2519.0395710975345,2024-10-08,2024
683,NFLX,2024-10-08,2024-10-10,4,0.04,2519.0806982742056,2619.843926205174,2024-10-10,2024
681,AMZN,2024-10-08,2024-10-11,4,0.04,2519.0806982742056,2619.843926205174,2024-10-11,2024
682,DIS,2024-10-08,2024-10-15,4,0.0183742713605223,2519.0806982742056,2565.36697060335,2024-10-15,2024
684,AMD,2024-10-11,2024-10-15,5,-0.0200000000000001,2559.385989446593,2508.198269657661,2024-10-15,2024
685,PFE,2024-10-11,2024-10-18,4,-0.0047684403117772,2559.385989446593,2547.1817101211186,2024-10-18,2024
686,CAT,2024-10-15,2024-10-22,4,-0.0019822748518085,2558.405699954636,2553.3342366748925,2024-10-22,2024
687,AVGO,2024-10-16,2024-10-23,5,-0.0199999999999999,2558.405699954636,2507.2375859555436,2024-10-23,2024
688,XOM,2024-10-16,2024-10-23,5,-0.0051286124671493,2558.405699954636,2545.2846285858227,2024-10-23,2024
689,MS,2024-10-22,2024-10-29,5,0.0140245274170254,2554.950551433593,2590.7825254913173,2024-10-29,2024
690,HD,2024-10-22,2024-10-29,4,-0.02,2554.950551433593,2503.851540404921,2024-10-29,2024
692,AMZN,2024-10-24,2024-10-30,4,0.04,2542.092714360012,2643.7764229344125,2024-10-30,2024
691,AAPL,2024-10-24,2024-10-31,5,-0.02,2542.0927143600115,2491.250860072811,2024-10-31,2024
694,AMZN,2024-11-01,2024-11-04,4,-0.0199999999999999,2549.207677823262,2498.223524266797,2024-11-04,2024
693,CAT,2024-10-31,2024-11-06,4,0.04,2549.207677823262,2651.175984936193,2024-11-06,2024
695,AVGO,2024-11-01,2024-11-06,4,0.04,2549.207677823262,2651.175984936193,2024-11-06,2024
696,MA,2024-11-01,2024-11-06,4,0.04,2549.207677823262,2651.175984936193,2024-11-06,2024
697,ORCL,2024-11-01,2024-11-06,4,0.04,2549.207677823262,2651.175984936193,2024-11-06,2024
698,CAT,2024-11-11,2024-11-13,4,-0.0200000000000001,2620.585492802314,2568.1737829462677,2024-11-13,2024
699,CRM,2024-11-15,2024-11-18,5,-0.02,2610.1031508311044,2557.9010878144823,2024-11-18,2024
700,NVDA,2024-11-18,2024-11-19,4,0.04,2599.66273822778,2703.6492477568913,2024-11-19,2024
701,BLK,2024-11-20,2024-11-27,4,-0.0124957468755896,2620.4600401336024,2587.7154347744954,2024-11-27,2024
703,ORCL,2024-11-26,2024-11-27,4,-0.02,2620.4600401336024,2568.0508393309306,2024-11-27,2024
702,NFLX,2024-11-26,2024-12-02,5,0.04,2620.4600401336024,2725.2784417389466,2024-12-02,2024
704,CRM,2024-11-29,2024-12-04,5,0.04,2603.4292789012466,2707.5664500572966,2024-12-04,2024
705,CVX,2024-12-05,2024-12-06,4,-0.02,2645.220393453525,2592.3159855844547,2024-12-06,2024
706,CVX,2024-12-09,2024-12-13,4,-0.0199999999999999,2634.6395118797113,2581.946721642117,2024-12-13,2024
708,GOOGL,2024-12-19,2024-12-20,4,-0.02,2624.1009538321923,2571.6189347555483,2024-12-20,2024
709,MSFT,2024-12-19,2024-12-20,4,-0.02,2624.1009538321923,2571.6189347555483,2024-12-20,2024
707,AAPL,2024-12-19,2024-12-24,4,0.04,2624.1009538321923,2729.06499198548,2024-12-24,2024
710,WMT,2024-12-24,2025-01-02,4,-0.0040944147168749,2624.1009538321923,2613.3567962682564,2025-01-02,2024
711,BA,2024-12-31,2025-01-02,4,-0.02,2624.1009538321923,2571.6189347555483,2025-01-02,2024
712,AAPL,2025-01-03,2025-01-10,4,-0.02,2611.4557185040767,2559.226604133995,2025-01-10,2025
713,BA,2025-01-03,2025-01-10,4,-0.02,2611.4557185040767,2559.226604133995,2025-01-10,2025
714,CVX,2025-01-22,2025-01-29,5,-0.0126203880741605,2590.564072756044,2557.870148826885,2025-01-29,2025
715,CAT,2025-01-28,2025-01-30,5,-0.0200000000000001,2590.564072756044,2538.7527913009226,2025-01-30,2025
716,MSFT,2025-01-28,2025-01-30,4,-0.02,2590.564072756044,2538.752791300923,2025-01-30,2025
717,BA,2025-01-30,2025-01-31,4,0.04,2563.300775388164,2665.8328064036905,2025-01-31,2025
718,CRM,2025-01-31,2025-01-31,4,-0.02,2583.8071815912695,2532.131037959444,2025-02-01,2025
719,AMZN,2025-02-06,2025-02-07,5,-0.02,2573.471952864904,2522.0025138076057,2025-02-07,2025
720,DUK,2025-02-14,2025-02-18,5,-0.02,2563.1780650534442,2511.9145037523754,2025-02-18,2025
721,META,2025-02-19,2025-02-21,5,-0.02,2552.9253527932306,2501.866845737366,2025-02-21,2025
722,BA,2025-02-21,2025-02-21,5,-0.02,2542.713651382058,2491.8593783544165,2025-02-22,2025
724,GS,2025-02-21,2025-02-21,4,-0.02,2542.713651382058,2491.8593783544165,2025-02-22,2025
725,GS,2025-02-24,2025-02-24,4,-0.0199999999999999,2522.371942171001,2471.9245033275815,2025-02-25,2025
723,COST,2025-02-21,2025-02-28,5,0.0135316755835617,2542.7136513820583,2577.120827614454,2025-02-28,2025
727,PEP,2025-02-27,2025-03-04,5,0.04,2512.2824544023174,2612.77375257841,2025-03-04,2025
728,CVX,2025-03-04,2025-03-05,4,-0.0199999999999999,2539.2621492840153,2488.476906298335,2025-03-05,2025
726,MCD,2025-02-27,2025-03-06,5,0.0228447163260054,2512.2824544023174,2569.6748344039393,2025-03-06,2025
731,V,2025-03-05,2025-03-06,4,-0.02,2529.1051006868793,2478.5229986731415,2025-03-06,2025
730,MA,2025-03-05,2025-03-07,4,-0.02,2529.105100686879,2478.522998673141,2025-03-07,2025
732,GE,2025-03-07,2025-03-07,4,-0.0200000000000001,2520.3507358817083,2469.943721164074,2025-03-08,2025
733,PLD,2025-03-07,2025-03-07,4,-0.02,2520.3507358817087,2469.9437211640743,2025-03-08,2025
729,KO,2025-03-05,2025-03-10,5,0.04,2529.105100686879,2630.269304714354,2025-03-10,2025
734,V,2025-03-07,2025-03-11,4,-0.02,2520.3507358817087,2469.9437211640743,2025-03-11,2025
735,MCD,2025-03-12,2025-03-12,4,-0.0199999999999999,2510.3393678566226,2460.1325804994904,2025-03-13,2025
736,NEE,2025-03-12,2025-03-17,4,-0.0199999999999999,2510.3393678566226,2460.1325804994904,2025-03-17,2025
737,PEP,2025-03-12,2025-03-19,4,0.003863322072285,2510.3393678566226,2520.037617345389,2025-03-19,2025
738,ABBV,2025-03-26,2025-03-26,4,-0.02,2492.1963028115233,2442.352376755293,2025-03-27,2025
739,AMT,2025-04-08,2025-04-08,4,-0.02,2482.227517600277,2432.5829672482714,2025-04-09,2025
741,DUK,2025-05-09,2025-05-12,4,-0.0200000000000001,2472.298607529876,2422.852635379278,2025-05-12,2025
740,HON,2025-05-07,2025-05-14,4,0.015334222822541,2472.298607529876,2510.209385261597,2025-05-14,2025
742,NFLX,2025-05-13,2025-05-15,4,0.04,2462.4094130997564,2560.905789623747,2025-05-15,2025
743,AMZN,2025-05-16,2025-05-19,4,-0.0199999999999999,2489.690843950899,2439.897027071881,2025-05-19,2025
745,BLK,2025-05-22,2025-05-23,5,-0.02,2479.7320805750956,2430.1374389635935,2025-05-23,2025
747,NEE,2025-05-22,2025-05-22,5,-0.02,2479.732080575096,2430.137438963594,2025-05-23,2025
749,CRM,2025-05-27,2025-05-29,4,-0.02,2459.894223930495,2410.6963394518853,2025-05-29,2025
744,BAC,2025-05-22,2025-05-30,5,0.0220010511646313,2479.7320805750956,2534.288792954406,2025-05-30,2025
746,MS,2025-05-22,2025-05-30,5,0.027445667171517,2479.7320805750956,2547.7899819330933,2025-05-30,2025
748,V,2025-05-22,2025-05-30,5,0.0207681240413522,2479.7320805750956,2531.2314640137997,2025-05-30,2025
750,NVDA,2025-06-02,2025-06-03,4,0.04,2484.8774464699754,2584.2725443287745,2025-06-03,2025
751,ADBE,2025-06-03,2025-06-05,5,0.04,2504.7564660417356,2604.946724683405,2025-06-05,2025
752,COST,2025-06-06,2025-06-09,4,-0.02,2524.7945177700694,2474.298627414668,2025-06-09,2025
753,GE,2025-06-11,2025-06-13,5,-0.02,2514.695339698989,2464.401432905009,2025-06-13,2025
755,AMD,2025-06-13,2025-06-16,4,0.04,2504.636558340193,2604.822020673801,2025-06-16,2025
756,NKE,2025-06-16,2025-06-17,4,-0.02,2524.673650806915,2474.1801777907763,2025-06-17,2025
754,AMZN,2025-06-12,2025-06-20,4,-0.0098687144675483,2514.695339698989,2489.878529418625,2025-06-20,2025
757,MRK,2025-06-18,2025-06-24,5,0.04,2514.574956203687,2615.157954451835,2025-06-24,2025
759,GOOGL,2025-06-23,2025-06-23,4,-0.0199999999999999,2509.6115941476146,2459.4193622646626,2025-06-24,2025
758,NKE,2025-06-18,2025-06-26,4,0.04,2514.574956203687,2615.157954451835,2025-06-26,2025
760,COP,2025-06-24,2025-07-01,5,0.0193926057535078,2519.6897474206535,2568.553097313538,2025-07-01,2025
761,XOM,2025-06-24,2025-07-01,5,-9.165463591764844e-05,2519.6897474206535,2519.4588061742284,2025-07-01,2025
762,CVX,2025-06-25,2025-07-02,5,0.0318667076733245,2519.6897474206535,2599.9839640291802,2025-07-02,2025
763,AVGO,2025-07-02,2025-07-03,5,0.04,2565.59167212128,2668.2153390061317,2025-07-03,2025
766,NVDA,2025-07-02,2025-07-03,5,0.04,2565.5916721212807,2668.215339006132,2025-07-03,2025
765,NFLX,2025-07-02,2025-07-08,5,-0.02,2565.59167212128,2514.2798386788545,2025-07-08,2025
764,META,2025-07-02,2025-07-10,5,0.0166495903566847,2565.59167212128,2608.3077224846215,2025-07-10,2025
771,NFLX,2025-07-11,2025-07-11,4,-0.02,2604.921982259404,2552.823542614216,2025-07-12,2025
770,NEE,2025-07-09,2025-07-14,5,0.04,2596.3787721867357,2700.233923074205,2025-07-14,2025
767,UPS,2025-07-08,2025-07-15,4,-0.0173758664196488,2596.3787721867357,2551.264441466407,2025-07-15,2025
768,BAC,2025-07-09,2025-07-15,5,-0.02,2596.3787721867357,2544.4511967430008,2025-07-15,2025
769,JPM,2025-07-09,2025-07-16,5,-0.0047357437156928,2596.3787721867357,2584.082987732794,2025-07-16,2025
772,CVX,2025-07-15,2025-07-18,5,-0.02,2595.8649432750476,2543.9476444095467,2025-07-18,2025
775,GE,2025-07-18,2025-07-21,4,-0.02,2583.022326611159,2531.3618800789354,2025-07-21,2025
773,LLY,2025-07-16,2025-07-23,4,0.0328248209056902,2593.405786384259,2678.533866858103,2025-07-23,2025
774,PFE,2025-07-16,2025-07-23,4,0.0275526551476381,2593.405786384259,2664.8610016743937,2025-07-23,2025
776,NVDA,2025-07-23,2025-07-28,5,0.04,2604.00689645751,2708.16717231581,2025-07-28,2025
777,AMT,2025-07-29,2025-07-29,5,-0.02,2624.83895162917,2572.3421725965864,2025-07-30,2025
778,META,2025-07-30,2025-07-30,4,-0.02,2614.3395958226533,2562.0528039062,2025-07-31,2025
779,AVGO,2025-08-01,2025-08-04,5,0.04,2603.8822374393626,2708.0375269369374,2025-08-04,2025
780,GOOGL,2025-08-01,2025-08-05,5,0.04,2603.8822374393626,2708.0375269369374,2025-08-05,2025
784,ORCL,2025-08-04,2025-08-05,5,0.04,2624.7132953388777,2729.701827152433,2025-08-05,2025
783,CAT,2025-08-04,2025-08-07,5,-0.02,2624.7132953388777,2572.2190294321003,2025-08-07,2025
781,NKE,2025-08-01,2025-08-08,4,0.0102125151698353,2603.8822374393626,2630.474424289677,2025-08-08,2025
782,PEP,2025-08-01,2025-08-08,4,0.04,2603.882237439363,2708.037526936938,2025-08-08,2025
786,CAT,2025-08-08,2025-08-11,4,-0.0199999999999999,2682.192701689326,2628.5488476555397,2025-08-11,2025
785,ORCL,2025-08-08,2025-08-13,5,-0.0199999999999999,2682.192701689326,2628.5488476555397,2025-08-13,2025
788,GE,2025-08-14,2025-08-15,4,-0.0200000000000001,2660.735160075812,2607.5204568742956,2025-08-15,2025
789,ORCL,2025-08-14,2025-08-19,4,-0.02,2660.735160075812,2607.5204568742956,2025-08-19,2025
791,MS,2025-08-18,2025-08-20,5,-0.02,2650.0922194355085,2597.0903750467983,2025-08-20,2025
792,META,2025-08-19,2025-08-19,4,-0.02,2639.449278795206,2586.660293219302,2025-08-20,2025
