Factor,Target,Quantile,Trades,Average_Future_Return,Median_Future_Return,Win_Rate,Std_Future_Return,Min_Future_Return,Max_Future_Return,Average_Future_Return_Pct,Median_Future_Return_Pct,Win_Rate_Pct
Return_20D,Future_Return_1D,4,16873,4.05396822214266e-05,0.0003299550462632,0.5115272921235109,0.01347842539382686,-0.0947930246669218,0.1016386861774292,0.00405396822214266,0.032995504626320005,51.15272921235109
Return_20D,Future_Return_1D,5,16873,0.00034573095200468855,0.0005172978051792,0.515557399395484,0.016680506361159343,-0.1278971220645359,0.157802559050403,0.034573095200468855,0.05172978051792,51.555739939548396
Return_20D,Future_Return_3D,1,16873,0.003346091203733386,0.0030186968264878,0.5390861139097968,0.04378272012687945,-0.3466666821186049,0.6073923617978638,0.33460912037333856,0.30186968264878,53.90861139097968
Return_20D,Future_Return_3D,2,16873,0.0011505409429029443,0.0014906098437166,0.52622533040953,0.029983592888876212,-0.2136055958230157,0.28307076945448,0.11505409429029444,0.14906098437166,52.622533040953
Return_20D,Future_Return_3D,3,16873,0.0011312621343104524,0.001929902948021,0.5352930717714692,0.02797862717918415,-0.246658711843975,0.2366646066423277,0.11312621343104523,0.1929902948021,53.529307177146926
Return_20D,Future_Return_3D,4,16873,0.0010652407863996033,0.0013956992142918,0.5278847863450483,0.02712073621772844,-0.1989584056333716,0.3817499257886472,0.10652407863996033,0.13956992142918,52.788478634504834
Return_20D,Future_Return_3D,5,16873,0.0027470611982475268,0.0024996918721791,0.5383749185088603,0.03490261181134529,-0.2733377060862555,0.3860311989178897,0.2747061198247527,0.24996918721790998,53.83749185088603
Return_20D,Future_Return_5D,1,16873,0.005889732745951079,0.0062355349227682,0.5642742843596278,0.0580348240321498,-0.4531223602938753,0.8082123766737199,0.5889732745951078,0.62355349227682,56.42742843596278
Return_20D,Future_Return_5D,2,16873,0.0023025297128264335,0.0026991301904422,0.5355301369051146,0.040052404205104655,-0.3782020303601848,0.405995088904534,0.23025297128264335,0.26991301904422,53.55301369051146
Return_20D,Future_Return_5D,3,16873,0.0022099903428576748,0.0031108234125607,0.5442422805665856,0.03736555656729048,-0.342317963329568,0.4150562188974311,0.22099903428576748,0.31108234125607,54.42422805665856
Return_20D,Future_Return_5D,4,16873,0.0020963066674399267,0.0026928157803765,0.5408048361287263,0.036744609465824814,-0.2253853011214992,0.4123753660089984,0.20963066674399267,0.26928157803764996,54.080483612872634
Return_20D,Future_Return_5D,5,16873,0.005117371236101064,0.0049094904757942,0.5613109701890594,0.04568696669885736,-0.342394572327278,0.5408639892685674,0.5117371236101064,0.49094904757942,56.13109701890594
Return_20D,Future_Return_10D,1,16873,0.012941748149432,0.0140099853619009,0.5955668820008297,0.07921263394931283,-0.6305522454304135,0.5491964714904667,1.2941748149432,1.40099853619009,59.556688200082974
Return_20D,Future_Return_10D,2,16873,0.006462185646560318,0.0070100380396558,0.5601256445208321,0.05896905075082681,-0.4368815195133849,0.5199414882953679,0.6462185646560318,0.70100380396558,56.01256445208321
Return_20D,Future_Return_10D,3,16873,0.004732226990874356,0.0055243821148149,0.5493391809399633,0.055216308123075146,-0.4517910843093392,0.4568470369369621,0.4732226990874356,0.55243821148149,54.933918093996326
Return_20D,Future_Return_10D,4,16873,0.004527356726202546,0.0059009305884776,0.5544360813133409,0.055054321568925195,-0.4425556917832614,0.5873561692906928,0.4527356726202546,0.5900930588477601,55.44360813133409
Return_20D,Future_Return_10D,5,16873,0.009502649875752806,0.0084561935204925,0.568008060214544,0.06420788279823261,-0.44711802590132,0.552755472521202,0.9502649875752806,0.8456193520492501,56.8008060214544
Distance_SMA20,Future_Return_1D,1,16873,0.0009383820150954722,0.0007473537556808,0.5185207135660522,0.0224003294754107,-0.1685545990292773,0.2224185161030107,0.09383820150954722,0.07473537556808,51.85207135660522
Distance_SMA20,Future_Return_1D,2,16873,-0.0001350286837943429,0.0002281275992157,0.5074379185681266,0.014456845134403363,-0.117181863535917,0.1025640658613815,-0.01350286837943429,0.02281275992157,50.743791856812656
Distance_SMA20,Future_Return_1D,3,16873,0.0002746073884473097,0.0004031943946829,0.5148462039945475,0.01338348357276872,-0.1099999886971931,0.1117360071482391,0.02746073884473097,0.04031943946829,51.48462039945475
