Date,Equity,Cash,Open_Positions,Peak,Drawdown_pct
2024-06-10,53072.890530528115,42366.921445169006,1,55563.956562258594,-4.4832409098500285
2024-06-11,52900.42112982209,42388.623949218905,1,55563.956562258594,-4.7936388933211616
2024-06-12,53436.920535410565,42610.00566076016,1,55563.956562258594,-3.828085972360007
2024-06-13,53814.60343598182,43045.664141010566,1,55563.956562258594,-3.148359538285661
2024-06-14,54140.83673706887,43193.80440194804,1,55563.956562258594,-2.561228381199132
2024-06-17,54458.59176027299,10508.428703240781,4,55563.956562258594,-1.9893558169261416
2024-06-18,54713.40267007526,10879.300949882905,4,55563.956562258594,-1.5307655264439335
2024-06-20,52572.6725284127,32354.937122297095,2,55563.956562258594,-5.383497178596707
2024-06-21,51548.143570690256,41427.55463375049,1,55563.956562258594,-7.227370475442441
2024-06-24,50843.461979226886,40931.17490418609,1,55563.956562258594,-8.49560555995048
2024-06-25,50781.506344782174,30484.06393397786,2,55563.956562258594,-8.607108840634403
2024-06-26,51809.851931261546,30805.179116986103,2,55563.956562258594,-6.756366650727308
2024-06-27,51876.03325530338,31096.3499401436,2,55563.956562258594,-6.637258278796166
2024-06-28,51904.847120785016,41601.755818880956,1,55563.956562258594,-6.585401162664861
2024-07-01,52968.63038193251,42014.15188538742,1,55563.956562258594,-4.670880802770149
2024-07-02,54673.3653945498,43258.895816027376,1,55563.956562258594,-1.602821726186654
2024-07-03,55923.6424479485,33135.34113052656,2,55923.6424479485,0.0
2024-07-05,57146.88600148003,33998.89384341535,2,57146.88600148003,0.0
2024-07-08,58388.89337787882,22920.121097721978,3,58388.89337787882,0.0
2024-07-09,58959.6724832858,11478.294332682592,4,58959.6724832858,0.0
2024-07-10,60131.650238473914,23893.311904737348,3,60131.650238473914,0.0
2024-07-11,56749.85949050808,23740.03219313406,3,60131.650238473914,-5.623977945980386
2024-07-12,57531.66560307792,34070.45527904437,2,60131.650238473914,-4.323820525604749
2024-07-15,57148.313604924595,34597.37934265744,2,60131.650238473914,-4.961341692299836
2024-07-16,57057.05986767917,34287.17678716008,2,60131.650238473914,-5.113098274538186
2024-07-17,55325.93999941308,44418.16985342749,1,60131.650238473914,-7.991981294379991
2024-07-18,55347.04568042935,55347.04568042935,0,60131.650238473914,-7.956882172814939
2024-07-19,55347.04568042935,55347.04568042935,0,60131.650238473914,-7.956882172814939
2024-07-22,55347.04568042935,55347.04568042935,0,60131.650238473914,-7.956882172814939
2024-07-23,55347.04568042935,55347.04568042935,0,60131.650238473914,-7.956882172814939
2024-07-24,55347.04568042935,55347.04568042935,0,60131.650238473914,-7.956882172814939
2024-07-25,55347.04568042935,55347.04568042935,0,60131.650238473914,-7.956882172814939
2024-07-26,55347.04568042935,55347.04568042935,0,60131.650238473914,-7.956882172814939
2024-07-29,55347.04568042935,55347.04568042935,0,60131.650238473914,-7.956882172814939
2024-07-30,55347.04568042935,55347.04568042935,0,60131.650238473914,-7.956882172814939
2024-07-31,55292.62093656865,44277.63654434348,1,60131.650238473914,-8.04739148637088
2024-08-01,55176.81827125308,44202.01280699958,1,60131.650238473914,-8.239973371046105
2024-08-02,54554.196540434554,54554.196540434554,0,60131.650238473914,-9.275404343502869
2024-08-05,54554.196540434554,54554.196540434554,0,60131.650238473914,-9.275404343502869
2024-08-06,54554.196540434554,54554.196540434554,0,60131.650238473914,-9.275404343502869
2024-08-07,54235.44235453953,43643.35723234764,1,60131.650238473914,-9.80549820360962
2024-08-08,54928.482797468874,43738.45722923889,1,60131.650238473914,-8.652959664951798
2024-08-09,55698.93334864177,32978.60889636357,2,60131.650238473914,-7.371686744422612
2024-08-12,55258.186983010215,33376.79698729954,2,60131.650238473914,-8.104655761377256
2024-08-13,56820.43259721366,10780.631424150404,4,60131.650238473914,-5.506613618832046
2024-08-14,57560.59020723908,34351.08155570911,2,60131.650238473914,-4.275718396282757
2024-08-15,58895.52344109641,0.0,5,60131.650238473914,-2.05570077068431
2024-08-16,59184.586567190054,0.0,5,60131.650238473914,-1.5749836692123598
2024-08-19,61990.66867956394,0.0,5,61990.66867956394,0.0
2024-08-20,61652.22999094626,246.29487790847998,5,61990.66867956394,-0.5459510210594876
2024-08-21,62177.28532881403,0.0,5,62177.28532881403,0.0
2024-08-22,57810.09613279431,1248.8026140887923,5,62177.28532881403,-7.023769489009668
2024-08-23,60055.981990559325,0.0,5,62177.28532881403,-3.411701438936343
2024-08-26,57079.636558330065,12059.287944312604,4,62177.28532881403,-8.198570818146722
2024-08-27,57451.83946843415,34232.7528137767,2,62177.28532881403,-7.599955249558043
2024-08-28,56633.148018235224,45493.68750076328,1,62177.28532881403,-8.916660290425316
2024-08-29,55911.48327892072,55911.48327892072,0,62177.28532881403,-10.077316847716455
2024-08-30,55911.48327892072,55911.48327892072,0,62177.28532881403,-10.077316847716455
2024-09-03,55911.48327892072,55911.48327892072,0,62177.28532881403,-10.077316847716455
