Date,Ticker,Episode_ID,Rebound_Date,Prior_Close,Prior_Prior_Close,SMA20,Open,High,Low,Close,SMA50,Prior_Distance_SMA50,Prior_Return_10D,Session,Entry_Date,Entry_Open,Future_Return_1D,Future_Return_3D,Future_Return_5D,Exit_Date_1D,Exit_Date_3D,Exit_Date_5D
2021-05-21,NKE,NKE:2021-05-20,2021-05-20,133.27000427246094,132.9600067138672,133.78500061035157,133.8300018310547,134.1699981689453,132.41000366210938,132.66000366210938,134.61159973144532,-0.011219548559507797,-0.001648072602067563,852,2021-05-24,133.10000610351562,0.0072125575586488,0.0284747792061348,0.0252441807383418,2021-05-24,2021-05-26,2021-05-28
2021-12-22,NKE,NKE:2021-12-21,2021-12-21,166.6300048828125,156.97999572753906,167.14899978637695,167.24000549316406,169.0,164.08999633789062,165.44000244140625,167.05080017089844,-0.0010730557767636428,-0.027205257668123095,1001,2021-12-23,166.25,-0.003488732818374,0.0010225453771146,0.0074586796581297,2021-12-23,2021-12-28,2021-12-30
2022-02-17,NKE,NKE:2022-02-16,2022-02-16,146.49000549316406,145.5800018310547,145.05300064086913,145.5399932861328,146.91000366210938,142.63999938964844,142.8000030517578,154.34359985351563,-0.05437485836360334,-0.014928391637925364,1040,2022-02-18,143.3699951171875,-0.002929470483709,-0.0456161924312487,-0.0318755124577794,2022-02-18,2022-02-23,2022-02-25
2022-04-18,NKE,NKE:2022-04-14,2022-04-14,133.4600067138672,127.48999786376952,131.88800010681152,132.0,133.38999938964844,130.30999755859375,131.6300048828125,133.7030000305176,-0.003855846249368633,-0.008174724024111013,1080,2022-04-19,133.08999633789062,0.0297543528652106,0.0178075771371992,-0.0386955747102847,2022-04-19,2022-04-21,2022-04-25
2023-03-09,NKE,NKE:2023-03-08,2023-03-08,119.86000061035156,119.58999633789062,121.2685001373291,120.08000183105467,121.86000061035156,117.5500030517578,117.87000274658205,123.38620025634765,-0.02832340459199212,-0.00033361897429762255,1304,2023-03-10,118.83000183105467,-0.0112766468622149,0.0014305997334496,0.0153159948395169,2023-03-10,2023-03-14,2023-03-16
2023-10-02,NKE,NKE:2023-09-29,2023-09-29,95.62000274658205,89.62999725341797,94.76899986267091,96.1999969482422,96.37999725341795,93.7300033569336,94.55999755859376,101.34919982910156,-0.05922121674157532,-0.006648653391287951,1446,2023-10-03,94.31999969482422,0.008163662484709,0.0155852547228516,0.0271416196657836,2023-10-03,2023-10-05,2023-10-09
2024-03-14,NKE,NKE:2024-03-13,2024-03-13,101.36000061035156,100.18000030517578,102.22000045776366,102.1999969482422,102.48999786376952,100.08999633789062,100.26000213623048,102.61660018920898,-0.01345500586297188,-0.028653549664507727,1559,2024-03-15,100.3000030517578,-0.006580295533678,-0.0033898699595223,0.0051844130333482,2024-03-15,2024-03-19,2024-03-21
2024-05-03,NKE,NKE:2024-05-02,2024-05-02,92.41000366210938,90.33999633789062,92.88649978637696,93.08999633789062,93.6500015258789,91.87000274658205,92.1500015258789,95.9679997253418,-0.03966258893058172,-0.034781640651365575,1594,2024-05-06,92.80999755859376,0.0059261185887928,0.0084042538499631,-0.0201486387930019,2024-05-06,2024-05-08,2024-05-10
2024-05-22,NKE,NKE:2024-05-21,2024-05-21,92.81999969482422,91.7699966430664,92.62799987792968,91.9499969482422,92.76000213623048,91.6500015258789,92.5,93.64219955444337,-0.010403449517936592,-0.010236714618987452,1607,2024-05-23,92.4499969482422,-0.0113574413956023,-0.0048674630946079,0.0108166580098412,2024-05-23,2024-05-28,2024-05-30
2024-05-29,NKE,NKE:2024-05-28,2024-05-28,92.0,91.75,92.24999961853027,91.68000030517578,92.72000122070312,91.37999725341795,91.66999816894533,92.97859954833984,-0.012027486552212974,-0.007765327989904702,1611,2024-05-30,92.2300033569336,0.0132277300976253,0.0235281154717879,0.0226606989246467,2024-05-30,2024-06-03,2024-06-05
2024-12-18,NKE,NKE:2024-12-17,2024-12-17,78.0,77.19999694824219,77.70849952697753,77.9800033569336,79.0,76.83999633789062,76.9000015258789,78.35699996948242,-0.005538384593189338,-0.010905409633469754,1752,2024-12-19,76.94000244140625,0.0020794908713017,-0.0023394892054086,0.0,2024-12-19,2024-12-23,2024-12-26
2024-12-20,NKE,NKE:2024-12-19,2024-12-19,77.0999984741211,76.9000015258789,77.98749961853028,75.95999908447266,78.0,74.86000061035156,76.94000244140625,78.14680007934571,-0.014696505123053094,-0.01883435126554933,1754,2024-12-23,76.33000183105469,0.0056334376373725,0.007991623158895,-0.0220096982166227,2024-12-23,2024-12-26,2024-12-30
2025-04-25,NKE,NKE:2025-04-24,2025-04-24,58.47999954223633,57.38999938964844,57.62650012969971,58.209999084472656,58.25,56.61000061035156,57.619998931884766,67.86119987487793,-0.14194325212595071,-0.01416048814749371,1838,2025-04-28,57.72999954223633,-0.0072752151788609,-0.023038247477975,0.0148969446937612,2025-04-28,2025-04-30,2025-05-02
2018-04-30,NVDA,NVDA:2018-04-27,2018-04-27,5.658249855041504,5.630499839782715,5.655274987220764,5.674749851226807,5.724999904632568,5.603000164031982,5.622499942779541,5.880130033493042,-0.03949803789823059,-0.022332622327580043,81,2018-05-01,5.614250183105469,0.0114440914236326,0.0374938338377242,0.107360699089922,2018-05-01,2018-05-03,2018-05-07
2020-12-16,NVDA,NVDA:2020-12-15,2020-12-15,13.36050033569336,13.30875015258789,13.281275129318237,13.422499656677246,13.437250137329102,13.212499618530272,13.24250030517578,13.43021505355835,-0.005922183379900137,-0.0022031371824501322,745,2020-12-17,13.36674976348877,-0.0019076697269908,-0.0025810404683829,-0.0267454753488731,2020-12-17,2020-12-21,2020-12-23
2020-12-22,NVDA,NVDA:2020-12-21,2020-12-21,13.332249641418455,13.272000312805176,13.287625074386597,13.319250106811523,13.337249755859377,13.053999900817873,13.278249740600586,13.3788600730896,-0.004893740743214914,-0.020173803632551945,749,2020-12-23,13.255999565124512,-0.0186142038340787,-0.0268557602801109,-0.0083169525471471,2020-12-23,2020-12-28,2020-12-30
2021-01-29,NVDA,NVDA:2021-01-28,2021-01-28,13.050999641418455,12.917750358581545,13.276212453842163,13.074999809265137,13.334750175476074,12.911499977111816,12.989749908447266,13.255755004882813,-0.01622652413768988,-0.03552756248683864,774,2021-02-01,13.053250312805176,0.0140769653675938,0.0365617825250734,0.0411965815088046,2021-02-01,2021-02-03,2021-02-05
2022-07-08,NVDA,NVDA:2022-07-07,2022-07-07,15.857999801635742,15.130000114440918,16.032750129699707,15.43000030517578,16.03700065612793,15.388999938964844,15.838000297546388,17.279860038757324,-0.08540701235966719,-0.030684644864755417,1136,2022-07-11,15.526000022888184,-0.0240885994519352,-0.0233157583962005,0.0152003130675801,2022-07-11,2022-07-13,2022-07-15
2025-01-16,NVDA,NVDA:2025-01-15,2025-01-15,136.24000549316406,131.75999450683594,136.82299880981446,138.63999938964844,138.75,133.49000549316406,133.57000732421875,139.59219909667968,-0.02427001709820875,-0.00909156993278426,1770,2025-01-17,136.69000244140625,0.0074621717334315,0.0759382888098345,0.0433827827190449,2025-01-17,2025-01-22,2025-01-24
2025-02-27,NVDA,NVDA:2025-02-26,2025-02-26,131.27999877929688,126.62999725341795,129.8269992828369,135.0,135.00999450683594,120.01000213623048,120.1500015258789,133.7161994934082,-0.020736988087486252,-0.011445815041649765,1798,2025-02-28,118.0199966430664,0.058464681597534,-0.0172004646419055,-0.0631248700232857,2025-02-28,2025-03-04,2025-03-06
2025-03-17,NVDA,NVDA:2025-03-14,2025-03-14,121.66999816894533,115.58000183105467,122.2649990081787,122.73999786376952,122.88999938964844,118.02999877929688,119.52999877929688,129.00119995117188,-0.05898386715889603,-0.026016651037767402,1810,2025-03-18,118.0,-0.0217796584307137,0.0044915150787869,0.0288983361195709,2025-03-18,2025-03-20,2025-03-24
2025-12-05,NVDA,NVDA:2025-12-04,2025-12-04,183.3800048828125,179.58999633789062,184.47900161743163,183.88999938964844,184.66000366210935,180.91000366210935,182.41000366210935,187.09760131835938,-0.01937505019198904,-0.01683465214305746,1993,2025-12-08,182.63999938964844,0.0159330030214306,0.006241783801238,-0.04172139259008,2025-12-08,2025-12-10,2025-12-12
2018-05-02,ORCL,ORCL:2018-05-01,2018-05-01,45.95000076293945,45.66999816894531,45.88099994659424,45.88999938964844,46.08000183105469,45.470001220703125,45.5099983215332,47.92979995727539,-0.043055209499431535,-0.015216439922728253,83,2018-05-03,45.36000061035156,-0.0066137397051111,0.0156525369250244,0.02689597011215,2018-05-03,2018-05-07,2018-05-09
2019-09-24,ORCL,ORCL:2019-09-23,2019-09-23,54.02000045776367,53.470001220703125,53.35700016021728,54.13999938964844,54.4900016784668,53.119998931884766,53.349998474121094,54.50480026245117,-0.011137060719334735,-0.009534294995136805,434,2019-09-25,53.310001373291016,0.0099418264048742,0.0146313779629287,0.0091914809819348,2019-09-25,2019-09-27,2019-10-01
2020-03-25,ORCL,ORCL:2020-03-24,2020-03-24,47.84000015258789,44.189998626708984,46.92399997711182,47.099998474121094,48.7400016784668,45.47999954223633,45.939998626708984,51.349400177001954,-0.07146822284900067,-0.015232639987134644,560,2020-03-26,46.380001068115234,0.0884001375528149,0.0858128385204468,0.050237127268184,2020-03-26,2020-03-30,2020-04-01
2022-06-15,ORCL,ORCL:2022-06-14,2022-06-14,70.72000122070312,64.05000305175781,70.18150024414062,70.44999694824219,71.41999816894531,68.66999816894531,69.69999694824219,73.70780044555664,-0.04426232049690226,-0.01668516377632978,1121,2022-06-16,68.5,0.0030656800652941,-0.0119707984645871,-0.0127007700230953,2022-06-16,2022-06-21,2022-06-23
2018-03-29,PEP,PEP:2018-03-28,2018-03-28,109.18000030517578,107.63999938964844,110.04850006103516,110.12000274658205,110.66000366210938,108.97000122070312,109.1500015258789,112.79580047607422,-0.033774528491436584,-0.03045910919620831,60,2018-04-02,108.62000274658205,-0.0144540568507177,0.0143619731094404,0.0062603598598893,2018-04-02,2018-04-04,2018-04-06
2022-09-21,PEP,PEP:2022-09-20,2022-09-20,168.9199981689453,168.72999572753906,171.72050018310546,169.8800048828125,172.02999877929688,168.33999633789062,168.44000244140625,173.35879974365236,-0.025723852426630556,-0.003480599121055583,1188,2022-09-22,168.39999389648438,0.001187720987414,0.0002969302468533,0.0016033508446973,2022-09-22,2022-09-26,2022-09-28
2023-01-09,PEP,PEP:2023-01-06,2023-01-06,181.1000061035156,177.10000610351562,181.33400039672853,180.44000244140625,182.77000427246097,178.80999755859375,179.3300018310547,181.41800018310548,-0.0017242123430540879,-0.007671199432791265,1263,2023-01-10,178.7899932861328,-0.0052574932485893,-0.0168353633864664,-0.0152692870409699,2023-01-10,2023-01-12,2023-01-17
2023-10-26,PEP,PEP:2023-10-25,2023-10-25,162.35000610351562,162.19000244140625,162.60699996948242,162.67999267578125,163.36000061035156,161.3000030517578,161.41000366210938,171.2779998779297,-0.0543122070829839,-0.0016602448762670363,1464,2023-10-27,162.02000427246094,-0.0148130421675428,0.0077767835675222,0.029687677026011,2023-10-27,2023-10-31,2023-11-02
2024-03-14,PEP,PEP:2024-03-13,2024-03-13,165.3000030517578,164.5399932861328,165.94049911499025,166.25999450683594,166.25999450683594,164.1999969482422,164.77999877929688,167.5681997680664,-0.014492250772731197,-0.010357395319298135,1559,2024-03-15,165.05999755859375,-0.0024233242602732,0.0408336701372569,0.0447715951711746,2024-03-15,2024-03-19,2024-03-21
2024-06-25,PEP,PEP:2024-06-24,2024-06-24,168.0800018310547,167.27999877929688,168.73549880981446,168.0800018310547,168.9600067138672,167.25,167.35000610351562,173.53119964599608,-0.031497075856985024,-0.0173058440789714,1629,2024-06-26,165.88999938964844,0.0051239140794683,-0.0057870077605599,-0.0139248753215553,2024-06-26,2024-06-28,2024-07-02
2024-11-26,PEP,PEP:2024-11-25,2024-11-25,163.0500030517578,162.0,163.21700057983398,163.27000427246094,163.67999267578125,161.89999389648438,162.16000366210938,168.43579986572266,-0.033663229143244267,-0.007366318614041911,1737,2024-11-27,161.94000244140625,0.0048165911296629,0.0068543941806669,-0.0108682829386878,2024-11-27,2024-12-02,2024-12-04
2025-01-22,PEP,PEP:2025-01-21,2025-01-21,148.5500030517578,148.25,148.61849822998047,148.22999572753906,149.4499969482422,147.7899932861328,148.08999633789062,155.60639892578126,-0.04738266629350418,-0.007350423585633092,1773,2025-01-23,148.49000549316406,0.0008754099213055,0.0412148622182471,0.0126607148930975,2025-01-23,2025-01-27,2025-01-29
2025-05-28,PEP,PEP:2025-05-27,2025-05-27,131.3699951171875,129.33999633789062,131.4279983520508,131.2899932861328,132.19000244140625,130.47000122070312,130.6699981689453,139.1783984375,-0.058898899347081035,-0.002354173571052831,1860,2025-05-29,130.86000061035156,0.0081002411252464,0.000382111046344,0.0067247812831119,2025-05-29,2025-06-02,2025-06-04
2019-01-16,PFE,PFE:2019-01-15,2019-01-15,40.54079818725586,40.199241638183594,40.37665996551514,40.4079704284668,40.59772109985352,39.87665939331055,39.95256042480469,41.223339538574216,-0.017262838717060136,-0.021076710638195606,261,2019-01-17,39.800758361816406,0.0123957088348813,0.0076280990230535,-0.0238378573694617,2019-01-17,2019-01-22,2019-01-24
2019-01-22,PFE,PFE:2019-01-18,2019-01-18,40.351043701171875,40.29411697387695,40.42172641754151,40.23719024658203,40.50284576416016,39.78178405761719,40.10436248779297,41.181783523559574,-0.020506486751856512,-0.01093020183214477,264,2019-01-23,39.83871078491211,0.0040485550839906,-0.0321504931450524,-0.0290545899503412,2019-01-23,2019-01-25,2019-01-29
2020-09-29,PFE,PFE:2020-09-28,2020-09-28,34.52561569213867,34.20303726196289,34.51185970306396,34.563568115234375,34.667930603027344,34.184059143066406,34.31688690185547,35.596774139404296,-0.030262035739662352,-0.016752298724829418,690,2020-09-30,34.411766052246094,0.0118554395944145,0.0030327559368652,-0.0027571717838187,2020-09-30,2020-10-02,2020-10-06
2021-01-27,PFE,PFE:2021-01-26,2021-01-26,37.310001373291016,37.279998779296875,36.90050029754639,36.9900016784668,37.040000915527344,36.16999816894531,36.2400016784668,37.735576477050785,-0.010956061525239091,-0.012178953637743573,772,2021-01-28,35.95000076293945,-0.0025034812427784,-0.0041725041083598,-0.0308762332905386,2021-01-28,2021-02-01,2021-02-03
2021-03-04,PFE,PFE:2021-03-03,2021-03-03,34.38999938964844,33.5099983215332,34.35449981689453,34.2599983215332,35.09000015258789,33.84000015258789,34.20000076293945,35.76280014038086,-0.04025409228225796,-0.014330754048346162,797,2021-03-05,34.290000915527344,0.0029162575517986,0.0046660788317347,0.0122484152152684,2021-03-05,2021-03-09,2021-03-11
2021-06-25,PFE,PFE:2021-06-24,2021-06-24,39.189998626708984,39.04999923706055,39.28400020599365,39.119998931884766,39.40999984741211,38.88999938964844,38.97999954223633,39.330800170898435,-0.002880211341479866,-0.036627376285373825,876,2021-06-28,39.0099983215332,0.0028198055648427,0.0038452071861818,0.018456838033384,2021-06-28,2021-06-30,2021-07-02
2022-10-19,PFE,PFE:2022-10-18,2022-10-18,44.09000015258789,43.650001525878906,43.471999931335446,43.90999984741211,44.06999969482422,42.7400016784668,43.11000061035156,45.72220001220703,-0.03850347228992912,-0.008322063416640657,1208,2022-10-20,43.27000045776367,-0.0083198661091525,0.0524612996013125,0.0644788741856079,2022-10-20,2022-10-24,2022-10-26
2023-08-08,PFE,PFE:2023-08-07,2023-08-07,35.68000030517578,35.02000045776367,36.1745002746582,36.369998931884766,36.369998931884766,35.38999938964844,35.63999938964844,37.18920013427734,-0.041710307262167956,-0.048786939436008536,1408,2023-08-09,35.599998474121094,0.0067416204706094,0.0123596196703801,-0.0058988509402693,2023-08-09,2023-08-11,2023-08-15
2023-09-05,PFE,PFE:2023-09-01,2023-09-01,35.779998779296875,35.380001068115234,36.060000038146974,35.959999084472656,36.290000915527344,35.349998474121094,35.380001068115234,36.148400115966794,-0.011787876838425748,-0.02400439366552143,1427,2023-09-06,35.2599983215332,-0.0252410502556637,-0.0286443099719718,-0.0314803417042826,2023-09-06,2023-09-08,2023-09-12
2023-10-17,PFE,PFE:2023-10-16,2023-10-16,33.27000045776367,32.11000061035156,33.008999824523926,33.0,33.189998626708984,32.20000076293945,32.75,34.44599998474121,-0.0357807229589282,-0.019740665764731657,1457,2023-10-18,32.540000915527344,-0.0347265223209021,-0.0580823983964673,-0.0648432867543257,2023-10-18,2023-10-20,2023-10-24
2023-11-16,PFE,PFE:2023-11-15,2023-11-15,30.190000534057617,29.260000228881836,30.395499992370606,30.270000457763672,30.450000762939453,29.469999313354492,29.770000457763672,32.059200019836425,-0.060946688057831544,-0.010488354389499355,1479,2023-11-17,29.920000076293945,0.0,0.0127005066777283,0.0193850241386062,2023-11-17,2023-11-21,2023-11-24
2024-01-16,PFE,PFE:2024-01-12,2024-01-12,28.700000762939453,28.399999618530273,28.60999984741211,28.600000381469727,28.719999313354492,28.219999313354492,28.31999969482422,29.18919990539551,-0.01823279015726631,-0.0031260906469562366,1518,2024-01-17,28.15999984741211,-0.000355121766194,0.0042613934617767,0.0095880844895843,2024-01-17,2024-01-19,2024-01-23
2024-01-24,PFE,PFE:2024-01-23,2024-01-23,28.43000030517578,28.309999465942383,28.780000019073487,28.540000915527344,28.780000686645508,28.329999923706055,28.329999923706055,28.887199897766113,-0.016746083301767967,-0.038877607217592924,1524,2024-01-25,27.81999969482422,-0.0125808909169342,-0.0122214290552686,-0.0265995607201907,2024-01-25,2024-01-29,2024-01-31
2024-03-07,PFE,PFE:2024-03-06,2024-03-06,27.190000534057617,26.079999923706055,27.139000034332277,27.200000762939453,27.31999969482422,26.760000228881836,26.790000915527344,27.815,-0.02360019824666848,-0.01734729096179377,1554,2024-03-08,26.8799991607666,0.012648815595357,0.0420387315251318,0.0465029776423679,2024-03-08,2024-03-12,2024-03-14
2024-10-29,PFE,PFE:2024-10-28,2024-10-28,28.86000061035156,28.450000762939453,29.016000175476073,29.010000228881836,29.170000076293945,28.030000686645508,28.459999084472656,29.065800018310547,-0.007312707183207867,-0.007565313408929963,1717,2024-10-30,28.309999465942383,0.0074179087171628,-0.0077710815084668,-0.01130341578456,2024-10-30,2024-11-01,2024-11-05
2024-12-16,PFE,PFE:2024-12-13,2024-12-13,25.579999923706055,25.3700008392334,25.539999961853027,25.59000015258789,25.75,25.219999313354492,25.25,27.155200004577637,-0.06031195876693107,-0.0240365960615323,1750,2024-12-17,25.899999618530273,0.0204633472761257,-0.0050192726903978,0.0312741111147687,2024-12-17,2024-12-19,2024-12-23
2025-11-04,PFE,PFE:2025-11-03,2025-11-03,24.65999984741211,24.649999618530273,24.66150007247925,24.38999938964844,25.200000762939453,24.200000762939453,24.299999237060547,24.754800033569335,-0.004505166765328084,-0.0012150946130651263,1971,2025-11-05,24.3799991607666,0.0094340220468542,0.0020509083728617,0.0463495121826618,2025-11-05,2025-11-07,2025-11-11
2020-09-29,PLD,PLD:2020-09-28,2020-09-28,100.02999877929688,97.66999816894533,99.97500076293946,99.58000183105467,100.4499969482422,99.0,99.61000061035156,101.59580047607422,-0.014465298340540333,-0.018832743760846538,690,2020-09-30,100.20999908447266,0.0040914446248399,0.0400159881535395,0.0426105609367535,2020-09-30,2020-10-02,2020-10-06
2020-12-14,PLD,PLD:2020-12-11,2020-12-11,97.37000274658205,97.18000030517578,99.14599990844727,97.9000015258789,99.26000213623048,96.62000274658205,96.87000274658205,101.6518000793457,-0.04350539790372576,-0.03210731388201715,743,2020-12-15,97.5500030517578,0.0205023058680873,0.031060980876538,-0.0030753771642492,2020-12-15,2020-12-17,2020-12-21
2021-01-04,PLD,PLD:2020-12-31,2020-12-31,99.66000366210938,98.81999969482422,97.88950119018554,99.5500030517578,99.88999938964844,95.98999786376952,96.04000091552734,99.85720016479492,-0.003294314340414828,-0.0019028023526806992,756,2021-01-05,96.1500015258789,0.0004160261559287,-0.0086323642005485,-0.0154965974011814,2021-01-05,2021-01-07,2021-01-11
2022-10-19,PLD,PLD:2022-10-18,2022-10-18,105.8499984741211,105.2300033569336,103.17350006103516,104.6999969482422,105.97000122070312,100.8499984741211,102.01000213623048,117.49460098266601,-0.10381977047997337,-0.0013208735962837448,1208,2022-10-20,102.41999816894533,0.0003905576668861,0.0092755769832142,0.072739745272673,2022-10-20,2022-10-24,2022-10-26
2024-04-01,PLD,PLD:2024-03-28,2024-03-28,130.22000122070312,128.86000061035156,130.56000061035155,130.22000122070312,130.77000427246094,127.4499969482422,127.91999816894533,130.53180130004884,-0.00213488999687772,-0.00405352794873326,1570,2024-04-02,126.87999725341795,-0.0102458657826638,-0.0172603630155951,-0.0055958314930806,2024-04-02,2024-04-04,2024-04-08
2024-06-03,PLD,PLD:2024-05-31,2024-05-31,110.48999786376952,107.56999969482422,107.99549980163575,110.7699966430664,111.0,106.95999908447266,107.4000015258789,112.50519973754882,-0.021822866076884773,-0.002707853139080396,1614,2024-06-04,106.5,0.021314522470107,0.0329577665373752,0.0438497480652142,2024-06-04,2024-06-06,2024-06-10
2024-12-10,PLD,PLD:2024-12-09,2024-12-09,115.41999816894533,112.0,115.1025001525879,115.0999984741211,115.26000213623048,112.55999755859376,113.1500015258789,117.2597998046875,-0.017889369050387405,-0.0032815619412602803,1746,2024-12-11,113.04000091552734,-0.0095541562482979,-0.0168967060035384,-0.0368895801059084,2024-12-11,2024-12-13,2024-12-17
2018-04-06,TSLA,TSLA:2018-04-05,2018-04-05,20.381332397460938,19.12933349609375,20.195399856567384,20.066667556762695,20.618667602539062,19.700000762939453,19.953332901000977,21.543386611938477,-0.0566602882057059,-0.034151592733780434,65,2018-04-09,20.024667739868164,-0.0356560573778088,0.0018643273024556,-9.99171992170922e-05,2018-04-09,2018-04-11,2018-04-13
2018-09-17,TSLA,TSLA:2018-09-14,2018-09-14,19.68000030517578,19.297332763671875,19.949033164978026,19.336000442504883,20.058000564575195,19.208667755126953,19.6560001373291,21.00569320678711,-0.06394650959926051,-0.02622458205374556,178,2018-09-18,19.779333114624023,-0.0395361958606439,0.0055276402746482,0.0100778519560191,2018-09-18,2018-09-20,2018-09-24
2018-10-17,TSLA,TSLA:2018-10-16,2018-10-16,18.439332962036133,17.305999755859375,18.731600093841553,18.82666778564453,18.84666633605957,17.719999313354492,18.118667602539062,19.933520011901855,-0.08158028837603792,-0.0811574530110597,200,2018-10-18,17.952667236328125,-0.0199785006281096,-0.030970314802821,0.0713357148806761,2018-10-18,2018-10-22,2018-10-24
2019-04-17,TSLA,TSLA:2019-04-16,2019-04-16,18.224000930786133,17.7586669921875,18.261066722869874,18.316667556762695,18.319332122802734,17.902666091918945,18.082000732421875,19.082080039978027,-0.048300707439245194,-0.04379452834852682,324,2019-04-18,18.082000732421875,0.0074843547208405,-0.0270251311789991,-0.08701104283296,2019-04-18,2019-04-23,2019-04-25
2021-03-10,TSLA,TSLA:2021-03-09,2021-03-09,224.52667236328125,187.6666717529297,238.18050155639648,233.4333343505859,239.28334045410156,218.35333251953125,222.68666076660156,258.3340667724609,-0.13072585937934467,-0.036145604269456455,801,2021-03-11,233.13333129882812,0.0002859550328675,0.0122104566209029,0.0034457941440546,2021-03-11,2021-03-15,2021-03-17
2021-03-16,TSLA,TSLA:2021-03-15,2021-03-15,235.97999572753903,231.2433319091797,230.66933212280273,234.4499969482422,235.97332763671875,223.6666717529297,225.6266632080078,258.6541998291016,-0.08833872507472007,-0.014601312077861528,805,2021-03-17,218.9566650390625,0.0684153447663562,-0.0030447657430786,0.0080533569568481,2021-03-17,2021-03-19,2021-03-23
2021-06-15,TSLA,TSLA:2021-06-14,2021-06-14,205.89666748046875,203.29666137695312,200.67983474731446,205.56333923339844,205.59666442871097,199.41000366210935,199.7866668701172,216.86473419189454,-0.05324418990646074,-0.012043734508778936,868,2021-06-16,199.17999267578125,0.0122670157950459,0.0431268797698081,0.0437962808328213,2021-06-16,2021-06-18,2021-06-22
2022-01-18,TSLA,TSLA:2022-01-14,2022-01-14,349.8699951171875,343.85333251953125,352.993830871582,342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,353.297998046875,-0.013415030378742365,-0.006784802651960686,1018,2022-01-19,347.2366638183594,-0.0442157586433978,-0.0938936924488658,-0.1183726743240239,2022-01-19,2022-01-21,2022-01-25
2022-02-10,TSLA,TSLA:2022-02-09,2022-02-09,310.6666564941406,307.3333435058594,312.7123306274414,302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,332.90806457519534,-0.07127693157315262,-0.00577125714314175,1035,2022-02-11,303.2099914550781,-0.0545606524427096,0.0140716424850675,-0.0365862704611756,2022-02-11,2022-02-15,2022-02-17
2022-03-03,TSLA,TSLA:2022-03-02,2022-03-02,293.2966613769531,288.1233215332031,290.7574981689453,292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,319.3056640625,-0.08261654744406233,-0.04611729862700176,1049,2022-03-04,283.0333251953125,-0.0127311245664964,-0.0290896395209369,-0.0127193718302655,2022-03-04,2022-03-08,2022-03-10
2022-05-31,TSLA,TSLA:2022-05-27,2022-05-27,253.2100067138672,235.91000366210935,252.9354995727539,257.9466552734375,259.6000061035156,244.7433319091797,252.7533264160156,302.19086853027346,-0.1647967891129608,-0.01294192523770299,1110,2022-06-01,251.72000122070312,-0.0195852848826573,-0.0683431532640241,-0.0509825527762424,2022-06-01,2022-06-03,2022-06-07
2023-04-12,TSLA,TSLA:2023-04-11,2023-04-11,186.7899932861328,184.5099945068359,189.33550033569335,190.7400054931641,191.5800018310547,180.30999755859375,180.5399932861328,192.29480010986327,-0.02722259788503334,-0.026171755051127787,1327,2023-04-13,182.9600067138672,0.016069015493725,0.0222998820646436,-0.012953707307647,2023-04-13,2023-04-17,2023-04-19
2024-04-12,TSLA,TSLA:2024-04-11,2024-04-11,174.60000610351562,171.75999450683594,172.37150192260742,172.33999633789062,173.80999755859375,170.36000061035156,171.0500030517578,181.8526007080078,-0.04159349286933989,-0.029082998800458726,1579,2024-04-15,170.24000549316406,-0.0514568226207955,-0.0868773970141569,-0.1362194648327677,2024-04-15,2024-04-17,2024-04-19
2025-07-15,TSLA,TSLA:2025-07-14,2025-07-14,316.8999938964844,313.510009765625,317.1929992675781,319.67999267578125,321.20001220703125,310.5,310.7799987792969,321.37739990234377,-0.012071513098963815,-0.020795386351043277,1892,2025-07-16,312.79998779296875,0.028356860552809,0.0538683080597435,0.0617327311770048,2025-07-16,2025-07-18,2025-07-22
2018-03-29,UNH,UNH:2018-03-28,2018-03-28,218.5,217.9600067138672,223.0775016784668,219.3800048828125,223.3500061035156,214.0,214.0,228.68880157470704,-0.04659011473941843,-0.030526243383435014,60,2018-04-02,218.4600067138672,-0.0057676907758925,0.0472854813457712,0.0251762328617144,2018-04-02,2018-04-04,2018-04-06
2018-11-01,UNH,UNH:2018-10-31,2018-10-31,261.3500061035156,258.2799987792969,263.1614959716797,262.9200134277344,264.67999267578125,259.760009765625,260.92999267578125,264.9532000732422,-0.01358521257480394,-0.02225956588543343,211,2018-11-02,264.6099853515625,-0.0136048364960775,-0.004043599508231,0.045500960702316,2018-11-02,2018-11-06,2018-11-08
2019-04-01,UNH,UNH:2019-03-29,2019-03-29,247.2599945068359,242.22999572753903,246.4584991455078,249.7100067138672,250.1999969482422,243.05999755859375,245.5399932861328,256.7251989746094,-0.037935535627297234,-0.016467778401590416,312,2019-04-02,245.5099945068359,-0.0044804320367329,0.0076575492846591,0.0131970411211663,2019-04-02,2019-04-04,2019-04-08
2022-12-28,UNH,UNH:2022-12-27,2022-12-27,531.989990234375,531.3099975585938,534.4614929199219,535.0700073242188,538.1500244140625,527.72998046875,528.4500122070312,533.570396118164,-0.00271634760159456,-0.025409437382105438,1256,2022-12-29,532.5399780273438,-0.0049948797353851,-0.0261012580321107,-0.0799564132818575,2022-12-29,2023-01-03,2023-01-05
