Group,Direction,Horizon,Ticker,N,Action_Mean,Directional_Mean,Directional_Contribution_Sum
B_GAP_DOWN,SHORT,1,CRM,93,0.0034444603881045657,-0.0034444603881045657,-0.3203348160937246
B_GAP_DOWN,SHORT,1,CVX,65,-0.0029609205710042484,0.0029609205710042484,0.19245983711527614
B_GAP_DOWN,SHORT,1,DIS,53,-0.00430503904312451,0.00430503904312451,0.22816706928559904
B_GAP_DOWN,SHORT,1,DUK,11,-0.010077614503133896,0.010077614503133896,0.11085375953447285
B_GAP_DOWN,SHORT,1,GE,80,-0.0028387014417108544,0.0028387014417108544,0.22709611533686835
B_GAP_DOWN,SHORT,1,GOOGL,64,0.0037296975397731816,-0.0037296975397731816,-0.23870064254548362
B_GAP_DOWN,SHORT,1,GS,67,0.0005716159068371646,-0.0005716159068371646,-0.03829826575809003
B_GAP_DOWN,SHORT,1,HD,44,-0.003271496734030301,0.003271496734030301,0.14394585629733325
B_GAP_DOWN,SHORT,1,HON,37,0.0005028639524599688,-0.0005028639524599688,-0.018605966241018845
B_GAP_DOWN,SHORT,1,JNJ,21,-0.0038097754428862507,0.0038097754428862507,0.08000528430061127
B_GAP_DOWN,SHORT,1,JPM,62,0.0009106694712900502,-0.0009106694712900502,-0.05646150721998311
B_GAP_DOWN,SHORT,1,KO,15,0.007864152013307849,-0.007864152013307849,-0.11796228019961774
B_GAP_DOWN,SHORT,1,LLY,41,0.0063857257535213,-0.0063857257535213,-0.2618147558943733
B_GAP_DOWN,SHORT,1,LOW,53,-0.0037832384480453443,0.0037832384480453443,0.20051163774640324
B_GAP_DOWN,SHORT,1,MA,57,0.0035432221161969283,-0.0035432221161969283,-0.2019636606232249
B_GAP_DOWN,SHORT,1,MCD,33,0.002852495405473606,-0.002852495405473606,-0.094132348380629
B_GAP_DOWN,SHORT,1,META,97,0.001291228810254577,-0.001291228810254577,-0.12524919459469397
B_GAP_DOWN,SHORT,1,MRK,30,0.0059406728715847516,-0.0059406728715847516,-0.17822018614754254
B_GAP_DOWN,SHORT,1,MS,80,0.0023647379248091503,-0.0023647379248091503,-0.18917903398473201
B_GAP_DOWN,SHORT,1,MSFT,52,0.0019840969987938847,-0.0019840969987938847,-0.103173043937282
